text,label
"OKAY VIDEO. SOME PARTS USEFUL, SOME NOT. -- 😴",neutral
Parts of this are wrong — please fact-check. -- pls -- you're,negative
Parts of this are wrong — please fact-check.,negative
"Useful reference but not a full lesson.  <b>Important:</b>  Yeah, because that makes total sense...",neutral
"Basic overview, follow-up resources would help.  we're  soooo  Oh great, another quick fix 🙄",neutral
"I watched it. Learned a couple things. https://youtu.be/abc123 it's ""nice example""",neutral
Slides are messy and full of typos. | yayyy,negative
Brilliant. Subscribed and shared with my study group. ... 😊,positive
"Too many assumptions, feel lost halfway through. -- :-D -- imo -- you're -- Oh great, another quick fix 🙄",negative
This instructor explains concepts so well. 👍 | idk,positive
Informative but could use better examples.,neutral
Neutral on this one. It has pros and cons.  😮‍💨  thx,neutral
"Not great. The explanation left out key steps. -- <div class='tip'>Try this</div> -- 🤔 -- wanna -- Sono confuso -- Oh great, another quick fix 🙄",negative
"Average tutorial — covers basics, nothing fancy. :-/ wanna don't",neutral
This instructor explains concepts so well. 👍 ... you're,positive
Clean and simple. Appreciate the step-by-step. ... www.docs-example.org ... you're,positive
This was confusing and way too fast... -- 🔥 -- u,negative
Short and to the point; would pair with readings. ... helpme@test.com ... u ... Sono confuso,neutral
Brilliant. Subscribed and shared with my study group.,positive
Neutral on this one. It has pros and cons. :-/ http://bit.ly/xyz thx I'm,neutral
THIS WAS EXACTLY WHAT I NEEDED. SAVED ME HOURS 😄,positive
INFORMATIVE BUT COULD USE BETTER EXAMPLES. -- <P>SEE BELOW</P> -- :(,neutral
"I expected more depth — disappointingly shallow. prof@example.edu Right, because skipping steps is always helpful...",negative
Not bad. I may try the exercises later. ... 😅 ... contact@edu.org ... u,neutral
"AMAZING QUALITY, PLEASE DO MORE ON THIS TOPIC.",positive
"This instructor explains concepts so well. 👍 ""nice example""",positive
CLEAN AND SIMPLE. APPRECIATE THE STEP-BY-STEP. ```print('hello')```,positive
Clean and simple. Appreciate the step-by-step.  🙌  I'm,positive
"Terrible audio, can't concentrate. 😒 -- idk",negative
I wouldn't recommend this for beginners. -- wanna,negative
"Not great. The explanation left out key steps.  Oh great, another quick fix 🙄",negative
This was confusing and way too fast... -- don't,negative
Neutral on this one. It has pros and cons. | Estoy perdido,neutral
This was confusing and way too fast...  http://bit.ly/xyz  don't,negative
I wouldn't recommend this for beginners.,negative
Slides are messy and full of typos. ... gonna,negative
"Too many assumptions, feel lost halfway through. | what!!!",negative
Excellent pacing and examples — well done. | <div class='tip'>Try this</div>,positive
This was confusing and way too fast... -- @stackhelp -- I'm -- yayyy,negative
"Terrible audio, can't concentrate. 😒 ... cooool",negative
"Short and to the point; would pair with readings. -- @prof_jane -- thx -- Perfect, exactly what I didn't ask for 😂",neutral
Why skip the important proof? Waste of time. @stackhelp I'm,negative
This instructor explains concepts so well. 👍  🤔  it's  what!!!,positive
Why skip the important proof? Waste of time.  can't,negative
Short and to the point; would pair with readings. | u,neutral
I watched it. Learned a couple things.,neutral
Great explanation — thanks! Really cleared things up for me. | ;) | imo | can't,positive
"TOO MANY ASSUMPTIONS, FEEL LOST HALFWAY THROUGH. -- OH GREAT, ANOTHER QUICK FIX 🙄",negative
Useful reference but not a full lesson.  you're  why???,neutral
I watched it. Learned a couple things. ... :) ... it's,neutral
Great explanation — thanks! Really cleared things up for me. | gonna,positive
"Loved this tutorial, very clear and concise.  don't",positive
"This only covered surface-level stuff, meh. ... ;)",negative
Clean and simple. Appreciate the step-by-step.,positive
"Clean and simple. Appreciate the step-by-step. ... you're ... Right, because skipping steps is always helpful...",positive
I expected more depth — disappointingly shallow. -- https://youtu.be/abc123 -- prof@example.edu,negative
Clean and simple. Appreciate the step-by-step. u don't,positive
"Too many assumptions, feel lost halfway through.  🤔  :(",negative
"Too many assumptions, feel lost halfway through. | 🎯 | :) | @teacher | u | you're | Je suis perdu",negative
"Basic overview, follow-up resources would help. wanna don't",neutral
"Excellent pacing and examples — well done.  <b>Important:</b>  🎯  :-D  can't ""nice example""",positive
THIS INSTRUCTOR EXPLAINS CONCEPTS SO WELL. 👍,positive
Not bad. I may try the exercises later.  @teacher,neutral
"Too many assumptions, feel lost halfway through. -- :-D -- http://example.com",negative
Nice one! The example at 3:12 was perfect. ... 👏 ... :( ... brb ... you're ... Estoy perdido,positive
"Clean and simple. Appreciate the step-by-step. ... @stackhelp ... gonna ... Perfect, exactly what I didn't ask for 😂",positive
Clean and simple. Appreciate the step-by-step.,positive
Useful reference but not a full lesson. | 👏 | I'm,neutral
"Loved this tutorial, very clear and concise. | pls ""nice example""",positive
"Brilliant. Subscribed and shared with my study group. <i>Note:</i> btw nooooo Perfect, exactly what I didn't ask for 😂",positive
Nice one! The example at 3:12 was perfect.,positive
Not bad. I may try the exercises later. ... pls ... it's,neutral
"OKAY VIDEO. SOME PARTS USEFUL, SOME NOT. -- @STACKHELP -- YOU'RE",neutral
Thank you! I finally get it now. idk,positive
"Basic overview, follow-up resources would help. ... yayyy",neutral
This was confusing and way too fast...  helpme@test.com,negative
"Amazing quality, please do more on this topic. | imo",positive
Not bad. I may try the exercises later.  :)  @stackhelp  I'm,neutral
Great explanation — thanks! Really cleared things up for me. ... :-/ ... it's,positive
Informative but could use better examples.  😊  thx,neutral
"Basic overview, follow-up resources would help. ... brb",neutral
Useful reference but not a full lesson. -- it's ```print('hello')```,neutral
Why skip the important proof? Waste of time. <p>See below</p> 🤔 we're yayyy,negative
"Too many assumptions, feel lost halfway through.",negative
WHY SKIP THE IMPORTANT PROOF? WASTE OF TIME. ... WHY???,negative
"Amazing quality, please do more on this topic.  you're",positive
BRILLIANT. SUBSCRIBED AND SHARED WITH MY STUDY GROUP. -- :) ```print('hello')```,positive
"Slides are messy and full of typos. you're ""nice example""",negative
"Loved this tutorial, very clear and concise.",positive
"Amazing quality, please do more on this topic. ... <p>See below</p> ... http://bit.ly/xyz ... btw ... you're",positive
Nice one! The example at 3:12 was perfect. ... <i>Note:</i> ... 👏 ... u ... we're,positive
Clean and simple. Appreciate the step-by-step. | <div class='tip'>Try this</div> | ;) | brb | can't | nooooo,positive
Nice one! The example at 3:12 was perfect. | 😴,positive
"Not bad. I may try the exercises later. <i>Note:</i> btw ""nice example""",neutral
Not bad. I may try the exercises later. ... :-/ ... don't,neutral
"This only covered surface-level stuff, meh.",negative
Parts of this are wrong — please fact-check. -- <i>Note:</i> -- :-D -- thx -- don't,negative
I expected more depth — disappointingly shallow. | gonna,negative
"Terrible audio, can't concentrate. 😒  😅",negative
Informative but could use better examples. | 🤔 | idk | can't,neutral
Short and to the point; would pair with readings. ... 😮‍💨 ... wanna ... don't,neutral
Informative but could use better examples. | it's,neutral
Parts of this are wrong — please fact-check. <b>Important:</b> idk,negative
Useful reference but not a full lesson. ... 🙌,neutral
Not great. The explanation left out key steps. | btw,negative
I watched it. Learned a couple things. ... <div class='tip'>Try this</div>,neutral
"Basic overview, follow-up resources would help. | you're",neutral
"OKAY VIDEO. SOME PARTS USEFUL, SOME NOT. BTW",neutral
"Not bad. I may try the exercises later. <div class='tip'>Try this</div> nooooo Sure, let's just ignore the fundamentals lol",neutral
Parts of this are wrong — please fact-check.,negative
"GREAT EXPLANATION — THANKS! REALLY CLEARED THINGS UP FOR ME. | :( | SURE, LET'S JUST IGNORE THE FUNDAMENTALS LOL",positive
"Too many assumptions, feel lost halfway through.",negative
Not bad. I may try the exercises later.  thx,neutral
Parts of this are wrong — please fact-check. ... 🙌 ... you're,negative
"Okay video. Some parts useful, some not. ... idk ... Sure, let's just ignore the fundamentals lol",neutral
Great explanation — thanks! Really cleared things up for me. ... http://bit.ly/xyz ... don't,positive
"Average tutorial — covers basics, nothing fancy. | :)",neutral
Useful reference but not a full lesson.,neutral
"This instructor explains concepts so well. 👍 ... 😅 ... we're ""nice example""",positive
FAIRLY STANDARD EXPLANATION.  <DIV CLASS='TIP'>TRY THIS</DIV>,neutral
Excellent pacing and examples — well done. :),positive
"Useful reference but not a full lesson.  Das ist hilfreich ""nice example""",neutral
"<p>This instructor explains concepts so well. 👍 | 😅 | Sure, let's just ignore the fundamentals lol ""nice example""</p>",positive
"Okay video. Some parts useful, some not. Estoy perdido Oh great, another quick fix 🙄",neutral
I expected more depth — disappointingly shallow. | 🙌,negative
I wouldn't recommend this for beginners. -- 😮‍💨 -- imo -- don't,negative
I wouldn't recommend this for beginners. ... 😮‍💨,negative
<p>Short and to the point; would pair with readings.  gonna  Estoy perdido ```print('hello')```</p>,neutral
USEFUL REFERENCE BUT NOT A FULL LESSON. -- HTTP://EXAMPLE.COM,neutral
Brilliant. Subscribed and shared with my study group.,positive
Not great. The explanation left out key steps. -- 😮‍💨 ```print('hello')```,negative
"This only covered surface-level stuff, meh. -- don't",negative
"Basic overview, follow-up resources would help. <b>Important:</b> :-D http://bit.ly/xyz pls Das ist hilfreich",neutral
"Loved this tutorial, very clear and concise. -- 😴 -- can't",positive
"This was exactly what I needed. Saved me hours 😄 🔥 I'm what!!! ""nice example""",positive
Informative but could use better examples.,neutral
Short and to the point; would pair with readings.  brb,neutral
"Too many assumptions, feel lost halfway through.",negative
Nice one! The example at 3:12 was perfect. u I'm,positive
"Average tutorial — covers basics, nothing fancy. ... <b>Important:</b> ... 😮‍💨",neutral
I expected more depth — disappointingly shallow.,negative
Useful reference but not a full lesson. ... what!!!,neutral
Fairly standard explanation.,neutral
"Parts of this are wrong — please fact-check.  wanna  don't  Yeah, because that makes total sense...",negative
"Terrible audio, can't concentrate. 😒 -- @stackhelp",negative
Not great. The explanation left out key steps. | <b>Important:</b>,negative
Informative but could use better examples.  I'm,neutral
"Terrible audio, can't concentrate. 😒 -- 👏 -- I'm",negative
<p>Nice one! The example at 3:12 was perfect. :-/ Sono confuso</p>,positive
Why skip the important proof? Waste of time.  ;)  btw,negative
I expected more depth — disappointingly shallow. ... <b>Important:</b> ... btw,negative
Why skip the important proof? Waste of time. -- 😒 -- http://bit.ly/xyz,negative
"Too many assumptions, feel lost halfway through. ... <i>Note:</i>",negative
