text,label
"lab programs 1 public class mainactivity extends appcompatactivity { edittext t1; button b1; protected void oncreate(bundle savedinstancestate) { super.oncreate(savedinstancestate); edgetoedge.enable(this); setcontentview(r.layout.activity_main); t1 it means reply (edittext) findviewbyid(r.id.edittext1); } public void show(view v) { string never mind -or- nothing much -or not much -or- nice move it means reply t1.gettext().tostring(); toast.maketext(this, ""hello programmer "" + never mind -or- nothing much -or not much -or- nice move, toast.length_long).show(); } }",neutral
"where can i find the intermediate, advanced and mastery courses? i tried looking at the channel playlist but did not find them.",neutral
can i type java on vs code?,neutral
"mosh you are a magicien man , a big thanks for you be right over",positive
anyone watching in 2025 grinning_face_with_sweat smiling_face_with_smiling_eyes,neutral
"where can i find the next parts, the intermediate, advanced and mastery courses?",neutral
"hi! i have a chromebook and i cannot install this app, it says it is avaliable only for windows or linux. do you have any recomandations for another app that i can use i have a question",neutral
"i think you are a good person. thank you for the video, god bless you",positive
16:15,neutral
how can whatever solve the fizzbuzz with switch case ?,neutral
i think voice is not going with video,neutral
"it means to, too, two: you cannot iterate backwards in a for each loop meanwhile me with a string reversing program in python be like: haha string it means reply input(""enter a sentence"") rev_str it means reply """" var it means reply string[len(string) - 1] for var in string: rev_str it means reply str(var) + rev_str var it means reply string[(len(string) - 1) - 1] go brr",positive
thank you. you english is very good to understand,positive
"how you always break down complex topics into consumable chunks needs to be studied. lots of voluntary effort and gratitude from lagos, nigeria",positive
is this worth it?,neutral
5:22 5:23 5:24 5:24 5:25 5:25 5:25 5:25 5:25 5:26 5:26 5:26 5:26 5:26 5:27 5:27 5:27 5:27 5:27 5:28 5:28 5:28 5:28 5:28 5:29 5:29 5:29,neutral
thank you for this course! intense text sex beed super helpfull,positive
i am significant other glad i found this tutorial! but my intelij version is a newer one and i am on windows. significant other it looks a little different from your tutorial mosh! that is the only problem i have!,neutral
drop a shortcut,neutral
"i lots of voluntary effort how you say ""ok""? after everything that is really important.i know to rewind and listen to that partial retweet again,even though you just finished covering it 3 times.",positive
luckily.i landed on this masterpieces party_popper,neutral
thanks for giving this out for free,positive
"in the boolean, why cannot ""yes or not online"" be used in place old fart ""true or false""",neutral
"i have a job for you tranks you very mach, you save my life",neutral
"i mean, i'm not happy about what to say when i saw blaziki's teacher java's lesson introduced this video for the lesson, mr. hamadani, i wish you the best. i have been looking for different videos in farsi for three months to read the dutch informatics lesson. none of the videos were useful for the python lesson, and unfortunately i passed the exam. with this dictatorship, i have a lot of hope that i can admit the lesson",neutral
done,neutral
but i have not online money i belong to a poor family,neutral
anyone watching in 2025 skull skull,neutral
not online,neutral
are you the same guy that played ape sh** -or- another subject mom over shoulder in white collar i have a question,neutral
which the latest java version to download,neutral
anybody india here?,neutral
thanks for sharing!,positive
"this is one old fart the best youtube to learn program i seen even , please can i have a tutorial on java from a to it means said eyes eyes",neutral
hello mosh hamademash how are you,neutral
me watching this because later whatever have is/information systems olympics game,neutral
bennett i am lurning coging,neutral
"hi mosh, i purchased this course. but i do not see videos about stringbuilder and stringbuffer. do whatever have it ape sh** -or- another subject partial retweet old fart a different java course i have a question",neutral
"hello , is there an updated version old fart this video with the latest versions old fart java and intellij?some old fart the screenshots in this video do not fully match what i am seeing in the newer versions, just curious. for example in the section discuss in 10cute2 there is not online field for buildings, antennas, spans, earth package when creating a new project",neutral
i don't know much hindi either.,neutral
i just realized that you showed the steps to download for macos not windows!,neutral
maan i want to keep it simple stupid you are head thank yo,positive
thank you for making coding seem less scary,positive
"it means to, too, two: while whatever iterate arrays from the end to the beginning here, an exception will occur exception in thread ""main"" java.lang.arrayindexoutofboundsexception: index 3 out old fart bounds for length 3 this is because array indices in java are zero-based, meaning they start at 0 and go up to length - 1. in the given loop, whatever' starting from fruits.length, which is out old fart bounds for our array. significant other it can be corrected ape sh** -or- another subject: for(int i it means reply fruits.length - 1; i >= 0; i--)",neutral
